,ID,SCHOOLSTATUS,SCHOOL_RIGHT,OPTION_RIGHT,FAC,SCHOOLPROVINCE,GENDER,DIPPERC,AGE,CGPA,DistinctionRatio,EchecRatio,NACADYEAR,Pass1stSessionRatio
3750,4380,catholique,itig,elec indust,FSTA,NORD-KIVU,H,51.0,27,63.1500015259,G,G,2.0,G
3751,4385,catholique,itig,mec gene,FSTA,NORD-KIVU,H,59.0,27,62.1000003815,G,G,2.0,G
3752,4488,catholique,itig,elec,FSTA,NORD-KIVU,H,58.0,30,43.5,G,A,2.0,G
3753,4494,catholique,itig,elec,FSTA,NORD-KIVU,H,52.0,26,60.7999992371,G,G,2.0,G
3755,6488,catholique,itig,mec gene,FSTA,NORD-KIVU,H,58.0,25,57.2000007629,G,G,3.0,G
3756,6540,catholique,itig,elec,FSTA,NORD-KIVU,H,53.0,28,52.8666674296,G,C,3.0,G
3757,6541,catholique,itig,elec indust,FSTA,NORD-KIVU,H,63.0,26,61.6666666667,G,G,3.0,E
3758,6713,catholique,itig,mec gene,FSTA,NORD-KIVU,H,61.0,27,63.7999992371,G,G,1.0,G
3760,7531,catholique,itig,mec gene,FSTA,NORD-KIVU,H,57.0,27,63.633333842,E,G,3.0,G
3761,7539,catholique,itig,elec indust,FSTA,SUD-KIVU,H,59.0,23,54.75,G,F,4.0,F
3762,7578,catholique,itig,mec gene,FSTA,NORD-KIVU,H,60.0,25,57.9499988556,G,F,4.0,F
3763,7602,catholique,itig,elec,FSTA,NORD-KIVU,H,54.0,26,50.1999994914,G,A,3.0,G
3764,7609,catholique,itig,mec gene,FSTA,NORD-KIVU,H,59.0,26,52.2666664124,G,C,3.0,G
3765,7623,catholique,itig,mec gene,FSTA,NORD-KIVU,H,61.0,25,49.8500003815,G,D,2.0,G
3766,7644,catholique,itig,mec gene,FSTA,NORD-KIVU,H,68.0,25,73.9499988556,A,G,4.0,D
3767,7653,catholique,itig,elec,FSTA,NORD-KIVU,H,60.0,23,63.2750005722,G,G,4.0,D
3768,7657,catholique,itig,elec,FSTA,NORD-KIVU,H,59.0,23,62.625,G,G,4.0,F
3769,8460,catholique,itig,elec indust,FSTA,NORD-KIVU,H,67.0,23,69.0999984741,B,G,4.0,F
3770,8661,catholique,itig,mec gene,FSTA,NORD-KIVU,H,59.0,23,58.4000015259,G,G,1.0,A
3771,8663,catholique,itig,mec gene,FSTA,NORD-KIVU,H,67.0,30,72.3000030518,D,G,2.0,G
3772,8668,catholique,itig,mec gene,FSTA,NORD-KIVU,H,64.0,28,48.5333328247,G,C,3.0,G
3773,8696,catholique,itig,mec gene,FSTA,NORD-KIVU,H,59.0,26,57.3000005086,G,G,3.0,E
3774,9036,catholique,itig,elec,FSTA,NORD-KIVU,H,59.0,24,71.9333343506,C,G,3.0,A
3775,9037,catholique,itig,mec gene,FSTA,NORD-KIVU,H,52.0,25,59.566666921,G,G,3.0,E
3776,9056,catholique,itig,electronique générale,FSTA,NORD-KIVU,H,61.0,23,53.2000007629,G,D,2.0,D
3777,9066,catholique,itig,elec indust,FSTA,NORD-KIVU,H,72.0,23,59.433333079,E,C,3.0,E
3778,9067,catholique,itig,elec indust,FSTA,NORD-KIVU,H,66.0,23,61.1666679383,G,G,3.0,A
3779,9078,catholique,itig,elec,FSTA,NORD-KIVU,H,69.0,21,80.7666651408,A,G,3.0,A
3780,9172,catholique,itig,elec,FSTA,NORD-KIVU,H,64.0,24,68.5999984741,G,G,1.0,A
3781,9295,catholique,itig,elec indust,FSTA,NORD-KIVU,H,63.0,22,67.8000005086,E,G,3.0,E
3782,9296,catholique,itig,elec indust,FSTA,NORD-KIVU,H,65.0,23,58.6999994914,G,E,3.0,E
3783,9349,catholique,itig,mec gene,FSTA,NORD-KIVU,H,60.0,23,53.7999992371,G,E,3.0,G
3784,9376,catholique,itig,elec,FSTA,NORD-KIVU,H,64.0,24,66.1999994914,G,G,3.0,C
3785,9412,catholique,itig,mec gene,FSTA,NORD-KIVU,H,70.0,22,46.0,G,A,1.0,G
3786,9465,catholique,itig,mec gene,FSTA,NORD-KIVU,H,67.0,23,45.0,G,A,1.0,G
3788,9851,catholique,itig,elec,FSTA,NORD-KIVU,H,64.0,20,71.2999992371,A,G,2.0,A
3789,10179,catholique,itig,elec indust,FSTA,NORD-KIVU,H,67.0,20,68.0500011444,D,G,2.0,D
3790,10256,catholique,itig,mec gene,FSTA,NORD-KIVU,H,56.0,21,58.6999988556,G,G,2.0,D
3791,10274,catholique,itig,mec gene,FSTA,NORD-KIVU,H,58.0,19,65.3499984741,G,G,2.0,D
3792,10332,catholique,itig,mec gene,FSTA,NORD-KIVU,H,54.0,22,60.9000015259,G,G,2.0,G
3793,10333,catholique,itig,mec gene,FSTA,NORD-KIVU,H,58.0,22,60.7000007629,G,G,2.0,A
3794,10400,catholique,itig,mec gene,FSTA,NORD-KIVU,H,55.0,23,59.9499988556,G,G,2.0,G
3795,10448,catholique,itig,elec indust,FSTA,NORD-KIVU,H,60.0,21,65.4000015259,G,G,1.0,A
3796,10491,catholique,itig,mec gene,FSTA,NORD-KIVU,H,61.0,25,58.3999996185,G,G,2.0,D
3797,10528,catholique,itig,elec indust,FSTA,NORD-KIVU,H,59.0,21,72.4500007629,A,G,2.0,D
3798,10642,catholique,itig,mec gene,FSTA,NORD-KIVU,H,53.0,23,58.7000007629,G,G,1.0,A
3799,10849,catholique,itig,elec indust,FSTA,NORD-KIVU,H,55.0,21,68.1500015259,G,G,2.0,G
3800,10924,catholique,itig,elec,FSTA,NORD-KIVU,H,57.0,21,60.1999988556,G,G,2.0,G
3801,11995,catholique,itig,electronique générale,FSTA,NORD-KIVU,H,52.0,24,41.0,G,A,1.0,G
3806,6514,privé,tupendane,bio-chimie,FSTA,NORD-KIVU,H,56.0,25,45.2999992371,G,A,2.0,G
3811,8983,privé,tupendane,bio-chimie,FSTA,NORD-KIVU,H,65.0,22,44.0,G,A,1.0,G
3812,9973,privé,tupendane,bio-chimie,FSTA,NORD-KIVU,H,53.0,24,53.8500022889,G,D,2.0,G
3827,3288,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,61.0,31,49.0,G,A,1.0,G
3829,4101,catholique,saint paul,bio-chimie,FSTA,SUD-KIVU,H,59.0,27,65.2999992371,G,G,2.0,D
3835,8373,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,57.0,28,55.366666158,G,E,3.0,G
3836,8397,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,51.0,27,48.5999997457,G,C,3.0,G
3837,8701,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,58.0,24,49.4666671753,G,C,3.0,G
3838,8722,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,52.0,23,66.5249996185,F,G,4.0,D
3839,8887,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,54.0,26,54.4000002543,G,E,3.0,E
3840,8979,catholique,saint paul,bio-chimie,FSTA,SUD-KIVU,H,54.0,24,42.0,G,A,1.0,G
3841,8989,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,56.0,22,49.0,G,A,1.0,G
3842,9318,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,58.0,25,62.4333318074,G,G,3.0,E
3843,9380,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,54.0,24,59.2000007629,G,G,3.0,E
3844,9521,catholique,saint paul,bio-chimie,FSTA,SUD-KIVU,H,54.0,23,42.0,G,A,1.0,G
3848,10513,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,52.0,23,40.0,G,A,1.0,G
3850,11750,catholique,saint paul,math-physique,FSTA,SUD-KIVU,H,50.0,19,43.0,G,A,1.0,G
3881,10368,protestant,bulera,pedagogie,FSTA,SUD-KIVU,H,63.0,26,52.4500007629,G,D,2.0,G
3889,6285,publique,fadhili,bio-chimie,FSTA,inconnu,H,56.0,24,60.1333325704,G,G,3.0,G
3891,7641,publique,fadhili,bio-chimie,FSTA,SUD-KIVU,H,57.0,23,47.0999997457,G,C,3.0,G
3892,7666,publique,fadhili,bio-chimie,FSTA,SUD-KIVU,H,51.0,27,43.6000003815,G,A,2.0,G
3897,9518,publique,fadhili,bio-chimie,FSTA,SUD-KIVU,H,61.0,22,57.5,G,G,2.0,D
3899,10106,publique,fadhili,bio-chimie,FSTA,SUD-KIVU,H,65.0,22,67.4500007629,G,G,2.0,A
3902,11614,publique,fadhili,pedagogie,FSTA,NORD-KIVU,H,58.0,19,54.0999984741,G,G,1.0,G
3915,2459,inconnu,mahamba,elec,FSTA,NORD-KIVU,H,60.0,30,48.0,G,A,1.0,G
3927,3645,inconnu,humule,pedagogie,FSTA,NORD-KIVU,H,54.0,27,56.4000002543,G,E,3.0,G
3939,3992,inconnu,INST DE KATWA,math-physique,FSTA,NORD-KIVU,H,67.0,27,68.9000015259,D,G,2.0,D
3943,4094,inconnu,itfm/bukavu,inconnu,FSTA,SUD-KIVU,H,56.8765221107,26,65.3000030518,G,G,1.0,G
3949,4197,inconnu,enano,pedagogie,FSTA,MANIEMA,H,58.0,58,49.0,G,A,1.0,G
3954,4249,inconnu,nikisi,bio-chimie,FSTA,ORIENTALE,H,58.0,26,75.3499984741,A,G,2.0,D
3956,4278,inconnu,sainte famille,bio-chimie,FSTA,NORD-KIVU,H,54.0,27,50.6000003815,G,D,2.0,G
3960,4377,inconnu,bambu,pedagogie,FSTA,NORD-KIVU,F,51.0,26,47.9500007629,G,A,2.0,G
3961,4383,inconnu,mahamba,elec,FSTA,NORD-KIVU,H,56.0,28,65.4499988555,G,G,2.0,G
3962,4390,inconnu,adventiste/bunia,mec gene,FSTA,ORIENTALE,H,52.0,39,53.8666661581,G,C,3.0,G
4019,5145,inconnu,oicha,construction,FSTA,NORD-KIVU,H,53.0,32,42.0,G,A,1.0,G
4024,5196,inconnu,mahamba,elec,FSTA,NORD-KIVU,H,59.0,33,40.0,G,A,1.0,G
4045,6338,inconnu,hekima,pedagogie,FSTA,NORD-KIVU,H,68.0,26,47.8999996185,G,A,2.0,G
4056,6495,inconnu,muku,bio-chimie,FSTA,SUD-KIVU,H,59.0,27,54.7000007629,G,E,3.0,G
4057,6509,inconnu,nyantende,pedagogie,FSTA,SUD-KIVU,H,58.0,28,56.7666676839,G,E,3.0,G
4061,6582,inconnu,kitundu,math-physique,FSTA,NORD-KIVU,H,59.0,27,48.1666666667,G,A,3.0,G
4068,6619,inconnu,kanyabayonga,elec indust,FSTA,NORD-KIVU,H,50.0,29,57.1666666667,G,E,3.0,G
4069,6621,inconnu,kibabi,math-physique,FSTA,NORD-KIVU,H,50.0,23,58.3333333333,G,E,3.0,G
4070,6632,inconnu,auto,pedagogie,FSTA,SUD-KIVU,H,60.0,31,60.1333325704,G,G,3.0,G
4078,6722,inconnu,cirezi,bio-chimie,FSTA,SUD-KIVU,F,56.0,23,60.8666674296,G,G,3.0,G
4079,6742,inconnu,MWANDU,bio-chimie,FSTA,NORD-KIVU,F,58.0,25,61.633333842,G,G,3.0,E
4146,7536,inconnu,rwabika,inconnu,FSTA,SUD-KIVU,H,52.0,28,49.0,G,A,1.0,G
4147,7540,inconnu,auto,pedagogie,FSTA,NORD-KIVU,H,64.0,27,52.5666656494,G,C,3.0,G
4148,7550,inconnu,bwindi,bio-chimie,FSTA,SUD-KIVU,H,59.0,26,42.5,G,A,2.0,G
4149,7575,inconnu,gihundu,bio-chimie,FSTA,inconnu,F,56.8765221107,25,55.0333340963,G,C,3.0,G
4150,7576,inconnu,cirezi,bio-chimie,FSTA,SUD-KIVU,F,68.0,22,71.1499996185,D,G,4.0,D
4151,7580,inconnu,itk mahamba,imprimerie,FSTA,NORD-KIVU,F,51.0,25,45.3000011444,G,A,2.0,G
4152,7591,inconnu,auto,pedagogie,FSTA,NORD-KIVU,H,54.0,28,50.1999988556,G,A,2.0,G
4153,7605,inconnu,bustani,math-physique,FSTA,NORD-KIVU,H,50.0,24,50.1000003815,G,D,2.0,G
4155,7615,inconnu,itfm/bukavu,mecanique machines outils,FSTA,SUD-KIVU,H,63.0,26,50.5333328247,G,C,3.0,G
4156,7616,inconnu,lyce techn de la pleine,inconnu,FSTA,inconnu,H,56.8765221107,28,48.1999994914,G,C,3.0,G
4157,7617,inconnu,kasika,pedagogie,FSTA,NORD-KIVU,F,57.0,26,55.0666656494,G,E,3.0,G
4158,7633,inconnu,edap isp bkv,math-physique,FSTA,SUD-KIVU,H,59.0,24,63.3750009537,G,G,4.0,D
4159,7634,inconnu,jikaze,math-physique,FSTA,NORD-KIVU,H,57.0,27,56.6499996185,G,D,4.0,D
4160,7650,inconnu,LWANGA,bio-chimie,FSTA,SUD-KIVU,H,66.0,27,61.3666674296,G,G,3.0,G
4161,7670,inconnu,sainte famille,bio-chimie,FSTA,SUD-KIVU,H,58.0,27,52.2666664124,G,C,3.0,G
4162,7698,inconnu,de la sucrerie de kiliba,bio-chimie,FSTA,SUD-KIVU,H,52.0,25,55.6666666667,G,C,3.0,G
4182,7880,inconnu,st michel,agrecole,FSTA,NORD-KIVU,H,56.0,27,54.0666656494,G,C,3.0,G
4186,8094,inconnu,tetembwa,math-physique,FSTA,NORD-KIVU,F,58.0,23,50.0499992371,G,A,2.0,G
4196,8202,inconnu,burhiba,math-physique,FSTA,NORD-KIVU,H,50.0,24,56.0333340963,G,E,3.0,G
4197,8218,inconnu,itfm/bukavu,machine outil,FSTA,SUD-KIVU,H,52.0,23,58.9333343506,G,G,3.0,G
4203,8258,inconnu,maboso,mec gene,FSTA,EQUATEUR,H,56.0,26,41.0,G,A,1.0,G
4205,8289,inconnu,imani,math-physique,FSTA,SUD-KIVU,H,52.0,26,45.0,G,A,2.0,G
4212,8377,inconnu,54,math-physique,FSTA,SUD-KIVU,H,56.8765221107,23,51.6666666667,G,C,3.0,G
4214,8381,inconnu,edap isp bkv,math-physique,FSTA,NORD-KIVU,H,52.0,22,49.566666921,G,C,3.0,G
4219,8422,inconnu,fazili,bio-chimie,FSTA,NORD-KIVU,H,59.0,25,58.2999992371,G,G,3.0,E
4224,8463,inconnu,sainte famille,bio-chimie,FSTA,SUD-KIVU,H,61.0,24,49.4500007629,G,D,2.0,G
4226,8477,inconnu,61,bio-chimie,FSTA,NORD-KIVU,F,56.8765221107,23,61.0250015259,F,G,4.0,D
4230,8508,inconnu,i katwa,math-physique,FSTA,NORD-KIVU,F,65.0,23,61.5500001907,G,G,4.0,D
4233,8538,inconnu,mahamba,elec,FSTA,NORD-KIVU,H,52.0,24,45.5,G,A,2.0,G
4243,8616,inconnu,gs la promise,pedagogie,FSTA,NORD-KIVU,H,54.0,26,50.8000005086,G,C,3.0,G
4249,8631,inconnu,it salama,industrielle,FSTA,KATANGA,H,58.0,30,57.1666666667,G,E,3.0,G
4257,8657,inconnu,mahamba,mec gene,FSTA,NORD-KIVU,H,55.0,24,47.0,G,A,1.0,G
4270,8742,inconnu,mayele,math-physique,FSTA,ORIENTALE,H,58.0,30,43.5,G,A,2.0,G
4285,8873,inconnu,itk mahamba,electronique générale,FSTA,NORD-KIVU,H,60.0,21,59.8666661581,G,G,3.0,C
4286,8883,inconnu,du lac/kamvivira,pedagogie,FSTA,NORD-KIVU,H,65.0,23,50.2333335876,G,C,3.0,G
4287,8897,inconnu,cirezi,bio-chimie,FSTA,SUD-KIVU,F,61.0,21,65.0000012716,E,G,3.0,A
4295,8942,inconnu,edap isp bkv,bio-chimie,FSTA,SUD-KIVU,H,61.0,24,59.2666664123,G,G,3.0,C
4300,8962,inconnu,kasika,pedagogie,FSTA,NORD-KIVU,H,70.0,26,43.0,G,A,1.0,G
4304,9014,inconnu,jikaze,commmerciale et adm,FSTA,NORD-KIVU,H,61.0,23,62.1666666667,G,G,3.0,E
4307,9054,inconnu,itfm/bukavu,electronique générale,FSTA,SUD-KIVU,H,57.0,23,63.8000005086,G,G,3.0,C
4312,9074,inconnu,kiribunye,pedagogie,FSTA,NORD-KIVU,H,50.0,24,43.0,G,A,1.0,G
4313,9081,inconnu,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,52.0,23,56.9333343506,G,E,3.0,C
4317,9107,inconnu,masiki,construction,FSTA,NORD-KIVU,H,56.0,23,53.9666659037,G,E,3.0,G
4322,9142,inconnu,mgr guido maria conforti,pedagogie,FSTA,SUD-KIVU,H,58.0,23,48.0,G,A,1.0,G
4323,9144,inconnu,katana,latin philo,FSTA,SUD-KIVU,H,57.0,22,63.4666671753,G,G,3.0,C
4327,9158,inconnu,rwabika,bio-chimie,FSTA,SUD-KIVU,H,60.0,22,47.0,G,A,1.0,G
4328,9159,inconnu,nidunga,sociale,FSTA,NORD-KIVU,H,59.0,24,51.4000015259,G,A,1.0,G
4329,9161,inconnu,alfa,construction,FSTA,NORD-KIVU,H,54.0,24,44.0,G,A,1.0,G
4335,9210,inconnu,molière,sociale,FSTA,NORD-KIVU,F,63.0,22,41.0,G,A,1.0,G
4351,9279,inconnu,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,60.0,23,62.8000005086,G,G,3.0,E
4354,9300,inconnu,kahya cibanda,pedagogie,FSTA,SUD-KIVU,H,50.0,24,47.0,G,A,1.0,G
4364,9362,inconnu,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,59.0,23,65.8333333333,G,G,3.0,C
4365,9363,inconnu,cirezi,bio-chimie,FSTA,SUD-KIVU,F,50.0,22,66.866666158,E,G,3.0,C
4367,9369,inconnu,tumaini letu,latin philo,FSTA,NORD-KIVU,H,57.0,23,51.8333333333,G,C,3.0,G
4387,9512,inconnu,mgr byaghene,math-physique,FSTA,NORD-KIVU,H,55.0,23,52.6499996185,G,D,2.0,G
4388,9519,inconnu,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,52.0,23,68.0666656494,G,G,3.0,A
4389,9527,inconnu,itfm/bukavu,elec indust,FSTA,SUD-KIVU,H,59.0,21,75.866666158,A,G,3.0,A
4390,9528,inconnu,itk mahamba,electronique générale,FSTA,NORD-KIVU,H,52.0,25,61.9333343506,G,G,3.0,E
4400,9617,inconnu,wapole,math-physique,FSTA,NORD-KIVU,H,52.0,26,50.1000003815,G,D,2.0,G
4417,9807,inconnu,lumumba,latin philo,FSTA,KINSHASA,H,53.0,42,44.0,G,A,1.0,G
4420,9835,inconnu,edap isp bkv,math-physique,FSTA,NORD-KIVU,H,58.0,21,69.8499984741,D,G,2.0,A
4422,9843,inconnu,baraka,pedagogie,FSTA,SUD-KIVU,H,64.0,22,44.0,G,A,1.0,G
4423,9844,inconnu,edap isp bkv,bio-chimie,FSTA,SUD-KIVU,F,61.0,23,53.1499996185,G,G,2.0,G
4432,9949,inconnu,mululu,sociale,FSTA,NORD-KIVU,H,57.0,21,42.0,G,A,1.0,G
4433,9959,inconnu,Lwanga,bio-chimie,FSTA,NORD-KIVU,H,57.0,20,66.3000030518,G,G,1.0,A
4448,10047,inconnu,gs la promise,sociale,FSTA,NORD-KIVU,H,60.0,21,49.0,G,A,2.0,G
4455,10085,inconnu,maadibisho,bio-chimie,FSTA,NORD-KIVU,H,64.0,21,57.5,G,G,1.0,A
4456,10086,inconnu,Lwanga,pedagogie,FSTA,NORD-KIVU,H,59.0,22,66.8499984741,G,G,2.0,D
4458,10099,inconnu,Bungulu Beni,math-physique,FSTA,NORD-KIVU,H,50.0,21,54.8999996185,G,D,2.0,G
4462,10133,inconnu,lumiere,bio-chimie,FSTA,NORD-KIVU,H,53.0,20,54.0,G,D,2.0,G
4463,10134,inconnu,hekima,pedagogie,FSTA,NORD-KIVU,H,59.0,24,48.0,G,A,1.0,G
4466,10168,inconnu,mahamba,elec indust,FSTA,NORD-KIVU,H,55.0,22,58.1499996185,G,G,2.0,G
4468,10173,inconnu,nyantende,latin philo,FSTA,NORD-KIVU,H,55.0,23,47.0,G,A,1.0,G
4469,10190,inconnu,mahamba,elec indust,FSTA,NORD-KIVU,H,53.0,21,61.0,G,G,2.0,D
4472,10213,inconnu,de beni,electronique générale,FSTA,NORD-KIVU,H,53.0,20,60.7999992371,G,G,2.0,G
4477,10241,inconnu,complex scolaire la veronique,pedagogie,FSTA,SUD-KIVU,H,53.0,21,58.3999996185,G,G,2.0,G
4479,10260,inconnu,kanyabayonga,electronique générale,FSTA,NORD-KIVU,F,57.0,22,64.75,G,G,2.0,G
4483,10279,inconnu,kaumo,bio-chimie,FSTA,MANIEMA,H,65.0,23,47.0,G,A,1.0,G
4490,10308,inconnu,it bugabo,sociale,FSTA,SUD-KIVU,F,50.0,22,62.7999992371,G,G,2.0,G
4491,10314,inconnu,complexe scolaire nova stella,sociale,FSTA,SUD-KIVU,H,55.0,21,41.5999984741,G,A,1.0,G
4493,10334,inconnu,complex scolaire la veronique,pedagogie,FSTA,SUD-KIVU,H,55.0,21,58.2000007629,G,D,2.0,D
4495,10339,inconnu,mahamba,elec indust,FSTA,NORD-KIVU,H,56.0,23,61.0,G,G,2.0,D
4497,10345,inconnu,imani panzi,math-physique,FSTA,SUD-KIVU,H,50.0,21,56.5499992371,G,G,2.0,G
4498,10349,inconnu,muku,pedagogie,FSTA,SUD-KIVU,H,58.0,22,60.6499996185,G,G,2.0,G
4506,10423,inconnu,Mwanda,sociale,FSTA,SUD-KIVU,H,57.0,23,55.2999992371,G,G,1.0,G
4511,10449,inconnu,mwendu,bio-chimie,FSTA,NORD-KIVU,H,55.0,23,56.25,G,G,2.0,G
4513,10452,inconnu,du lac,commmerciale et adm,FSTA,SUD-KIVU,H,52.0,21,61.6499996185,G,G,2.0,G
4530,10547,inconnu,maman sphie,pedagogie,FSTA,NORD-KIVU,H,50.0,25,46.0,G,A,1.0,G
4531,10548,inconnu,wapole,bio-chimie,FSTA,NORD-KIVU,H,59.0,22,47.0,G,A,1.0,G
4532,10552,publique,edap/isp bukavu,bio-chimie,FSTA,SUD-KIVU,H,67.0,22,71.5,D,G,2.0,D
4538,10573,publique,edap/isp bukavu,math-physique,FSTA,SUD-KIVU,H,53.0,23,58.7999992371,G,G,2.0,A
4544,10603,inconnu,oicha,construction,FSTA,NORD-KIVU,H,63.0,25,43.6499996185,G,A,2.0,G
4554,10665,inconnu,gscc,bio-chimie,FSTA,NORD-KIVU,H,61.0,22,49.0,G,A,1.0,G
4559,10681,inconnu,edap isp bkv,math-physique,FSTA,SUD-KIVU,H,65.0,22,64.2000007629,G,G,2.0,A
4560,10683,inconnu,itk mahamba,electronique générale,FSTA,NORD-KIVU,H,54.0,26,57.4499988556,G,G,2.0,G
4565,10707,inconnu,kamole,pedagogie,FSTA,SUD-KIVU,H,54.0,21,47.0,G,A,1.0,G
4568,10717,inconnu,tuzo,pedagogie,FSTA,NORD-KIVU,H,51.0,27,42.0,G,A,1.0,G
4570,10722,publique,edap/isp bukavu,math-physique,FSTA,SUD-KIVU,H,66.0,21,59.8500003815,G,G,2.0,G
4572,10734,inconnu,elise,pedagogie,FSTA,NORD-KIVU,H,63.0,23,51.8500003815,G,D,2.0,G
4579,10765,inconnu,st augustin,pedagogie,FSTA,SUD-KIVU,H,56.0,26,43.0,G,A,2.0,G
4581,10782,inconnu,Lwanga,pedagogie,FSTA,SUD-KIVU,H,54.0,23,51.5999984741,G,A,1.0,G
4585,10810,inconnu,tsololo,electronique générale,FSTA,ORIENTALE,H,63.0,25,58.2999992371,G,G,2.0,G
4592,10846,inconnu,oicha,math-physique,FSTA,NORD-KIVU,H,50.0,32,48.0,G,A,1.0,G
4595,10855,inconnu,mehe,pedagogie,FSTA,NORD-KIVU,H,63.0,28,42.0,G,A,1.0,G
4596,10863,inconnu,kahya cibanda,pedagogie,FSTA,SUD-KIVU,H,52.0,23,40.0,G,A,1.0,G
4597,10866,publique,edap/isp bukavu,math-physique,FSTA,ORIENTALE,H,59.0,22,57.5,G,D,2.0,G
4598,10868,inconnu,ovoa,math-physique,FSTA,ORIENTALE,H,57.0,25,42.0,G,A,1.0,G
4600,10871,inconnu,mali,pedagogie,FSTA,SUD-KIVU,H,50.0,21,48.0,G,A,1.0,G
4605,10914,protestant,kaya,pedagogie,FSTA,SUD-KIVU,H,52.0,23,40.0,G,A,1.0,G
4615,11361,privé,mama mulezi,bio-chimie,FSTA,NORD-KIVU,H,72.0,19,60.7999992371,G,G,1.0,G
4620,11385,protestant,bunyakiri,agronomie,FSTA,NORD-KIVU,H,63.0,21,54.2999992371,G,G,1.0,G
4625,11406,privé,mama mulezi,bio-chimie,FSTA,NORD-KIVU,F,63.0,20,58.0,G,G,1.0,G
4629,11462,privé,etpm,mec gene,FSTA,NORD-KIVU,H,57.0,23,54.7000007629,G,G,1.0,G
4632,11482,catholique,luanga,pedagogie,FSTA,SUD-KIVU,H,57.0,20,46.0,G,A,1.0,G
4634,11492,privé,namire,pedagogie,FSTA,SUD-KIVU,H,64.0,26,48.0,G,A,1.0,G
4635,11494,privé,l'amitie,pedagogie,FSTA,SUD-KIVU,H,56.0,20,55.7000007629,G,G,1.0,G
4639,11548,catholique,saint mariya goritti,bio-chimie,FSTA,BANDUNDU,F,62.0,22,42.0,G,A,1.0,G
4641,11561,privé,nelson mandela,bio-chimie,FSTA,NORD-KIVU,H,62.0,21,46.0,G,A,1.0,G
4643,11577,privé,edak/goma,pedagogie,FSTA,NORD-KIVU,H,50.0,23,49.0,G,A,1.0,G
4653,11754,publique,wai wai,construction,FSTA,NORD-KIVU,H,53.0,20,42.0,G,A,1.0,G
4655,11773,catholique,kambale,math-physique,FSTA,NORD-KIVU,H,58.0,21,56.2999992371,G,G,1.0,G
4658,11808,catholique,ipp/beni,construction,FSTA,NORD-KIVU,H,59.0,19,44.0,G,A,1.0,G
4660,11817,privé,groupe scolaire gilgali,pedagogie,FSTA,NORD-KIVU,F,60.0,20,45.0,G,A,1.0,G
4670,11892,catholique,kahumo,bio-chimie,FSTA,MANIEMA,H,59.0,26,40.0,G,A,1.0,G
4672,11907,publique,kivako,sociale,FSTA,NORD-KIVU,F,57.0,23,56.0,G,G,1.0,G
4675,11971,catholique,Institut MWANDA,sociale,FSTA,NORD-KIVU,H,64.0,20,48.0,G,A,1.0,G
4676,11976,publique,sebyera,secretariat,FSTA,NORD-KIVU,H,63.0,20,54.5,G,G,1.0,G
4680,11990,protestant,alpha,elec,FSTA,NORD-KIVU,H,57.0,23,43.0,G,A,1.0,G
4684,12044,catholique,saint francois xavier,construction,FSTA,NORD-KIVU,H,57.0,21,43.5999984741,G,A,1.0,G
4685,12047,privé,saint francois xavier,construction,FSTA,NORD-KIVU,H,52.0,21,46.7999992371,G,A,1.0,G
4688,12064,kimbanguiste,mbovote,agronomie,FSTA,NORD-KIVU,F,55.0,23,47.0,G,A,1.0,G
4694,12103,privé,saint vincent de paul,math-physique,FSTA,NORD-KIVU,F,57.0,21,54.4000015259,G,G,1.0,G
4695,12109,publique,itav/mushweshwe,agrecole,FSTA,NORD-KIVU,F,62.0,22,45.0,G,A,1.0,G
4700,12156,privé,akili,bio-chimie,FSTA,MANIEMA,H,53.0,21,48.0,G,A,1.0,G
4701,12161,catholique,galaxie,bio-chimie,FSTA,KATANGA,H,62.0,20,56.5999984741,G,G,1.0,G
4703,12181,privé,mungano,math-physique,FSTA,KATANGA,H,57.0,22,42.0,G,A,1.0,G
4709,12228,catholique,technique ind. de mahamba,elec,FSTA,NORD-KIVU,H,62.0,24,71.9000015259,A,G,1.0,G
